TransactionID,CustomerID,Date,SKU,Quantity
PO-2024-11870,B2B-2651,2024-12-11,1337,6
PO-2024-11871,B2B-2789,2024-12-11,1368,2
PO-2024-11871,B2B-2789,2024-12-11,1352,2
PO-2024-11871,B2B-2789,2024-12-11,1343,2
PO-2024-11872,B2B-2106,2024-12-11,1272,2
PO-2024-11872,B2B-2106,2024-12-11,1210,1
PO-2024-11873,B2B-2132,2024-12-11,1255,6
PO-2024-11873,B2B-2132,2024-12-11,1355,2
PO-2024-11873,B2B-2132,2024-12-11,1070,51
PO-2024-11873,B2B-2132,2024-12-11,1071,12
PO-2024-11873,B2B-2132,2024-12-11,1039,27
PO-2024-11873,B2B-2132,2024-12-11,1212,2
PO-2024-11874,B2B-2631,2024-12-12,1089,12
PO-2024-11875,B2B-2248,2024-12-12,1264,3
PO-2024-11875,B2B-2248,2024-12-12,1009,14
PO-2024-11875,B2B-2248,2024-12-12,1346,3
PO-2024-11875,B2B-2248,2024-12-12,1199,1
PO-2024-11876,B2B-2113,2024-12-12,1328,4
PO-2024-11877,B2B-2347,2024-12-12,1249,1
PO-2024-11877,B2B-2347,2024-12-12,1325,2
PO-2024-11877,B2B-2347,2024-12-12,1069,15
PO-2024-11877,B2B-2347,2024-12-12,1006,5
PO-2024-11877,B2B-2347,2024-12-12,1263,1
PO-2024-11877,B2B-2347,2024-12-12,1009,13
PO-2024-11877,B2B-2347,2024-12-12,1183,3
PO-2024-11878,B2B-2722,2024-12-12,1252,2
PO-2024-11878,B2B-2722,2024-12-12,1031,2
PO-2024-11878,B2B-2722,2024-12-12,1289,2
PO-2024-11878,B2B-2722,2024-12-12,1038,10
PO-2024-11878,B2B-2722,2024-12-12,1135,1
PO-2024-11878,B2B-2722,2024-12-12,1296,3
PO-2024-11878,B2B-2722,2024-12-12,1265,3
PO-2024-11879,B2B-2279,2024-12-12,1044,19
PO-2024-11879,B2B-2279,2024-12-12,1268,1
PO-2024-11879,B2B-2279,2024-12-12,1176,1
PO-2024-11879,B2B-2279,2024-12-12,1242,3
PO-2024-11879,B2B-2279,2024-12-12,1277,3
PO-2024-11879,B2B-2279,2024-12-12,1022,7
PO-2024-11879,B2B-2279,2024-12-12,1183,1
PO-2024-11880,B2B-2540,2024-12-12,1027,54
PO-2024-11880,B2B-2540,2024-12-12,1124,4
PO-2024-11880,B2B-2540,2024-12-12,1252,2
PO-2024-11880,B2B-2540,2024-12-12,1074,21
PO-2024-11880,B2B-2540,2024-12-12,1171,6
PO-2024-11880,B2B-2540,2024-12-12,1042,39
PO-2024-11880,B2B-2540,2024-12-12,1307,6
PO-2024-11880,B2B-2540,2024-12-12,1180,4
PO-2024-11881,B2B-2797,2024-12-13,1346,4
PO-2024-11881,B2B-2797,2024-12-13,1028,27
PO-2024-11881,B2B-2797,2024-12-13,1002,6
PO-2024-11881,B2B-2797,2024-12-13,1260,4
PO-2024-11881,B2B-2797,2024-12-13,1072,45
PO-2024-11881,B2B-2797,2024-12-13,1332,4
PO-2024-11881,B2B-2797,2024-12-13,1333,2
PO-2024-11882,B2B-2141,2024-12-13,1280,3
PO-2024-11882,B2B-2141,2024-12-13,1049,13
PO-2024-11882,B2B-2141,2024-12-13,1258,3
PO-2024-11882,B2B-2141,2024-12-13,1187,1
PO-2024-11883,B2B-2745,2024-12-13,1289,3
PO-2024-11883,B2B-2745,2024-12-13,1177,1
PO-2024-11883,B2B-2745,2024-12-13,1257,1
PO-2024-11884,B2B-2630,2024-12-13,1029,6
PO-2024-11884,B2B-2630,2024-12-13,1051,54
PO-2024-11884,B2B-2630,2024-12-13,1237,2
PO-2024-11884,B2B-2630,2024-12-13,1263,6
PO-2024-11885,B2B-2674,2024-12-13,1072,17
PO-2024-11885,B2B-2674,2024-12-13,1244,3
PO-2024-11885,B2B-2674,2024-12-13,1260,2
PO-2024-11886,B2B-2439,2024-12-13,1304,1
PO-2024-11886,B2B-2439,2024-12-13,1069,6
PO-2024-11886,B2B-2439,2024-12-13,1260,2
PO-2024-11886,B2B-2439,2024-12-13,1077,2
PO-2024-11887,B2B-2685,2024-12-14,1053,13
PO-2024-11888,B2B-2519,2024-12-14,1334,2
PO-2024-11888,B2B-2519,2024-12-14,1046,17
PO-2024-11889,B2B-2462,2024-12-14,1030,16
PO-2024-11889,B2B-2462,2024-12-14,1005,11
PO-2024-11889,B2B-2462,2024-12-14,1197,2
PO-2024-11889,B2B-2462,2024-12-14,1273,2
PO-2024-11889,B2B-2462,2024-12-14,1274,2
PO-2024-11890,B2B-2474,2024-12-14,1085,3
PO-2024-11891,B2B-2071,2024-12-14,1297,6
PO-2024-11891,B2B-2071,2024-12-14,1076,15
PO-2024-11891,B2B-2071,2024-12-14,1005,18
PO-2024-11892,B2B-2521,2024-12-15,1073,20
PO-2024-11892,B2B-2521,2024-12-15,1082,11
PO-2024-11892,B2B-2521,2024-12-15,1278,1
PO-2024-11893,B2B-2046,2024-12-15,1224,6
PO-2024-11893,B2B-2046,2024-12-15,1235,6
PO-2024-11893,B2B-2046,2024-12-15,1141,6
PO-2024-11893,B2B-2046,2024-12-15,1270,2
PO-2024-11893,B2B-2046,2024-12-15,1272,4
PO-2024-11894,B2B-2625,2024-12-15,1269,3
PO-2024-11894,B2B-2625,2024-12-15,1250,1
PO-2024-11894,B2B-2625,2024-12-15,1149,2
PO-2024-11895,B2B-2239,2024-12-15,1020,24
PO-2024-11896,B2B-2096,2024-12-15,1282,6
PO-2024-11896,B2B-2096,2024-12-15,1160,6
PO-2024-11896,B2B-2096,2024-12-15,1321,2
PO-2024-11896,B2B-2096,2024-12-15,1142,4
PO-2024-11896,B2B-2096,2024-12-15,1273,2
PO-2024-11897,B2B-2555,2024-12-15,1091,15
PO-2024-11897,B2B-2555,2024-12-15,1083,14
PO-2024-11897,B2B-2555,2024-12-15,1366,3
PO-2024-11897,B2B-2555,2024-12-15,1369,2
PO-2024-11897,B2B-2555,2024-12-15,1051,10
PO-2024-11897,B2B-2555,2024-12-15,1343,3
PO-2024-11898,B2B-2601,2024-12-16,1355,4
PO-2024-11898,B2B-2601,2024-12-16,1349,4
PO-2024-11898,B2B-2601,2024-12-16,1053,42
PO-2024-11899,B2B-2590,2024-12-16,1272,6
PO-2024-11899,B2B-2590,2024-12-16,1315,6
PO-2024-11899,B2B-2590,2024-12-16,1037,6
PO-2024-11899,B2B-2590,2024-12-16,1112,6
PO-2024-11899,B2B-2590,2024-12-16,1241,4
PO-2024-11899,B2B-2590,2024-12-16,1080,60
PO-2024-11899,B2B-2590,2024-12-16,1054,18
PO-2024-11900,B2B-2230,2024-12-16,1186,2
PO-2024-11900,B2B-2230,2024-12-16,1095,12
PO-2024-11900,B2B-2230,2024-12-16,1351,1
PO-2024-11900,B2B-2230,2024-12-16,1257,2
PO-2024-11900,B2B-2230,2024-12-16,1290,3
PO-2024-11900,B2B-2230,2024-12-16,1105,3
PO-2024-11900,B2B-2230,2024-12-16,1241,1
PO-2024-11901,B2B-2480,2024-12-16,1060,17
PO-2024-11901,B2B-2480,2024-12-16,1069,5
PO-2024-11901,B2B-2480,2024-12-16,1325,3
PO-2024-11901,B2B-2480,2024-12-16,1073,14
PO-2024-11901,B2B-2480,2024-12-16,1267,3
PO-2024-11901,B2B-2480,2024-12-16,1246,3
PO-2024-11902,B2B-2086,2024-12-16,1025,13
PO-2024-11902,B2B-2086,2024-12-16,1257,1
PO-2024-11902,B2B-2086,2024-12-16,1035,19
PO-2024-11902,B2B-2086,2024-12-16,1264,2
PO-2024-11902,B2B-2086,2024-12-16,1079,8
PO-2024-11902,B2B-2086,2024-12-16,1304,2
PO-2024-11902,B2B-2086,2024-12-16,1273,2
PO-2024-11903,B2B-2221,2024-12-16,1344,2
PO-2024-11903,B2B-2221,2024-12-16,1098,36
PO-2024-11903,B2B-2221,2024-12-16,1100,6
PO-2024-11903,B2B-2221,2024-12-16,1102,51
PO-2024-11903,B2B-2221,2024-12-16,1338,6
PO-2024-11903,B2B-2221,2024-12-16,1019,6
PO-2024-11904,B2B-2403,2024-12-17,1080,17
PO-2024-11904,B2B-2403,2024-12-17,1107,5
PO-2024-11904,B2B-2403,2024-12-17,1347,1
PO-2024-11904,B2B-2403,2024-12-17,1333,1
PO-2024-11905,B2B-2236,2024-12-17,1253,1
PO-2024-11905,B2B-2236,2024-12-17,1019,2
PO-2024-11905,B2B-2236,2024-12-17,1261,3
PO-2024-11905,B2B-2236,2024-12-17,1144,2
PO-2024-11905,B2B-2236,2024-12-17,1307,2
PO-2024-11905,B2B-2236,2024-12-17,1052,4
PO-2024-11906,B2B-2179,2024-12-17,1028,19
PO-2024-11906,B2B-2179,2024-12-17,1042,9
PO-2024-11906,B2B-2179,2024-12-17,1266,1
PO-2024-11906,B2B-2179,2024-12-17,1012,10
PO-2024-11906,B2B-2179,2024-12-17,1014,14
PO-2024-11906,B2B-2179,2024-12-17,1048,14
PO-2024-11907,B2B-2645,2024-12-17,1265,3
PO-2024-11907,B2B-2645,2024-12-17,1053,11
PO-2024-11907,B2B-2645,2024-12-17,1151,1
PO-2024-11908,B2B-2318,2024-12-17,1289,2
PO-2024-11908,B2B-2318,2024-12-17,1293,4
PO-2024-11908,B2B-2318,2024-12-17,1007,21
PO-2024-11909,B2B-2776,2024-12-17,1186,1
PO-2024-11909,B2B-2776,2024-12-17,1090,11
PO-2024-11909,B2B-2776,2024-12-17,1061,16
PO-2024-11909,B2B-2776,2024-12-17,1097,18
PO-2024-11909,B2B-2776,2024-12-17,1293,1
PO-2024-11909,B2B-2776,2024-12-17,1271,1
PO-2024-11909,B2B-2776,2024-12-17,1343,2
PO-2024-11910,B2B-2182,2024-12-18,1124,2
PO-2024-11910,B2B-2182,2024-12-18,1062,5
PO-2024-11910,B2B-2182,2024-12-18,1256,2
PO-2024-11910,B2B-2182,2024-12-18,1321,2
PO-2024-11910,B2B-2182,2024-12-18,1360,3
PO-2024-11910,B2B-2182,2024-12-18,1368,1
PO-2024-11910,B2B-2182,2024-12-18,1082,6
PO-2024-11911,B2B-2792,2024-12-18,1003,4
PO-2024-11911,B2B-2792,2024-12-18,1085,5
PO-2024-11911,B2B-2792,2024-12-18,1006,12
PO-2024-11912,B2B-2642,2024-12-18,1275,2
PO-2024-11912,B2B-2642,2024-12-18,1349,2
PO-2024-11912,B2B-2642,2024-12-18,1190,4
PO-2024-11913,B2B-2567,2024-12-18,1257,3
PO-2024-11913,B2B-2567,2024-12-18,1067,15
PO-2024-11913,B2B-2567,2024-12-18,1328,3
PO-2024-11913,B2B-2567,2024-12-18,1271,3
PO-2024-11913,B2B-2567,2024-12-18,1337,3
PO-2024-11913,B2B-2567,2024-12-18,1247,2
PO-2024-11914,B2B-2577,2024-12-18,1315,2
PO-2024-11914,B2B-2577,2024-12-18,1187,2
PO-2024-11914,B2B-2577,2024-12-18,1191,2
PO-2024-11914,B2B-2577,2024-12-18,1133,4
PO-2024-11914,B2B-2577,2024-12-18,1006,9
PO-2024-11914,B2B-2577,2024-12-18,1040,21
PO-2024-11914,B2B-2577,2024-12-18,1268,6
PO-2024-11914,B2B-2577,2024-12-18,1021,60
PO-2024-11915,B2B-2006,2024-12-18,1075,54
PO-2024-11915,B2B-2006,2024-12-18,1260,4
PO-2024-11915,B2B-2006,2024-12-18,1230,2
PO-2024-11915,B2B-2006,2024-12-18,1015,24
PO-2024-11916,B2B-2346,2024-12-18,1024,18
PO-2024-11916,B2B-2346,2024-12-18,1126,1
PO-2024-11916,B2B-2346,2024-12-18,1064,4
PO-2024-11916,B2B-2346,2024-12-18,1256,1
PO-2024-11916,B2B-2346,2024-12-18,1362,2
PO-2024-11916,B2B-2346,2024-12-18,1044,7
PO-2024-11916,B2B-2346,2024-12-18,1303,3
PO-2024-11917,B2B-2122,2024-12-18,1072,27
PO-2024-11917,B2B-2122,2024-12-18,1021,30
PO-2024-11918,B2B-2007,2024-12-18,1061,16
PO-2024-11918,B2B-2007,2024-12-18,1095,6
PO-2024-11918,B2B-2007,2024-12-18,1319,3
PO-2024-11918,B2B-2007,2024-12-18,1002,4
PO-2024-11918,B2B-2007,2024-12-18,1267,3
PO-2024-11918,B2B-2007,2024-12-18,1173,2
PO-2024-11918,B2B-2007,2024-12-18,1054,19
PO-2024-11918,B2B-2007,2024-12-18,1055,17
PO-2024-11919,B2B-2344,2024-12-19,1040,12
PO-2024-11919,B2B-2344,2024-12-19,1024,3
PO-2024-11920,B2B-2399,2024-12-19,1027,13
PO-2024-11920,B2B-2399,2024-12-19,1253,3
PO-2024-11920,B2B-2399,2024-12-19,1104,19
PO-2024-11920,B2B-2399,2024-12-19,1297,3
PO-2024-11920,B2B-2399,2024-12-19,1139,3
PO-2024-11920,B2B-2399,2024-12-19,1050,4
PO-2024-11920,B2B-2399,2024-12-19,1339,1
PO-2024-11921,B2B-2688,2024-12-19,1351,2
PO-2024-11922,B2B-2298,2024-12-19,1074,9
PO-2024-11923,B2B-2421,2024-12-19,1048,8
PO-2024-11923,B2B-2421,2024-12-19,1022,10
PO-2024-11924,B2B-2256,2024-12-20,1338,2
PO-2024-11924,B2B-2256,2024-12-20,1099,17
PO-2024-11925,B2B-2081,2024-12-20,1348,3
PO-2024-11925,B2B-2081,2024-12-20,1005,8
PO-2024-11925,B2B-2081,2024-12-20,1072,18
PO-2024-11925,B2B-2081,2024-12-20,1010,20
PO-2024-11925,B2B-2081,2024-12-20,1079,15
PO-2024-11926,B2B-2185,2024-12-20,1032,21
PO-2024-11926,B2B-2185,2024-12-20,1073,18
PO-2024-11926,B2B-2185,2024-12-20,1023,42
PO-2024-11927,B2B-2104,2024-12-20,1048,24
PO-2024-11927,B2B-2104,2024-12-20,1258,6
PO-2024-11927,B2B-2104,2024-12-20,1079,54
PO-2024-11927,B2B-2104,2024-12-20,1303,2
PO-2024-11928,B2B-2551,2024-12-21,1001,5
PO-2024-11928,B2B-2551,2024-12-21,1002,5
PO-2024-11928,B2B-2551,2024-12-21,1291,2
PO-2024-11928,B2B-2551,2024-12-21,1006,4
PO-2024-11928,B2B-2551,2024-12-21,1040,3
PO-2024-11929,B2B-2329,2024-12-21,1257,2
PO-2024-11929,B2B-2329,2024-12-21,1294,2
PO-2024-11929,B2B-2329,2024-12-21,1167,4
PO-2024-11929,B2B-2329,2024-12-21,1072,15
PO-2024-11929,B2B-2329,2024-12-21,1012,36
PO-2024-11930,B2B-2554,2024-12-21,1248,3
PO-2024-11930,B2B-2554,2024-12-21,1096,13
PO-2024-11930,B2B-2554,2024-12-21,1003,15
PO-2024-11930,B2B-2554,2024-12-21,1260,3
PO-2024-11930,B2B-2554,2024-12-21,1203,3
PO-2024-11930,B2B-2554,2024-12-21,1078,8
PO-2024-11930,B2B-2554,2024-12-21,1183,1
PO-2024-11931,B2B-2290,2024-12-22,1088,48
PO-2024-11931,B2B-2290,2024-12-22,1093,51
PO-2024-11931,B2B-2290,2024-12-22,1160,4
PO-2024-11931,B2B-2290,2024-12-22,1002,45
PO-2024-11931,B2B-2290,2024-12-22,1260,6
PO-2024-11931,B2B-2290,2024-12-22,1006,57
PO-2024-11931,B2B-2290,2024-12-22,1342,6
PO-2024-11932,B2B-2157,2024-12-22,1088,6
PO-2024-11932,B2B-2157,2024-12-22,1005,39
PO-2024-11932,B2B-2157,2024-12-22,1043,24
PO-2024-11932,B2B-2157,2024-12-22,1047,36
PO-2024-11932,B2B-2157,2024-12-22,1339,6
PO-2024-11933,B2B-2692,2024-12-22,1225,3
PO-2024-11933,B2B-2692,2024-12-22,1140,3
PO-2024-11933,B2B-2692,2024-12-22,1273,1
PO-2024-11933,B2B-2692,2024-12-22,1274,2
PO-2024-11933,B2B-2692,2024-12-22,1020,11
PO-2024-11934,B2B-2728,2024-12-22,1346,2
PO-2024-11934,B2B-2728,2024-12-22,1259,4
PO-2024-11934,B2B-2728,2024-12-22,1266,6
PO-2024-11934,B2B-2728,2024-12-22,1111,2
PO-2024-11934,B2B-2728,2024-12-22,1145,6
PO-2024-11934,B2B-2728,2024-12-22,1338,4
PO-2024-11935,B2B-2214,2024-12-22,1280,1
PO-2024-11935,B2B-2214,2024-12-22,1300,2
PO-2024-11936,B2B-2278,2024-12-22,1185,4
PO-2024-11936,B2B-2278,2024-12-22,1195,6
PO-2024-11936,B2B-2278,2024-12-22,1275,2
PO-2024-11937,B2B-2140,2024-12-22,1253,6
PO-2024-11937,B2B-2140,2024-12-22,1157,6
PO-2024-11938,B2B-2670,2024-12-23,1290,4
PO-2024-11938,B2B-2670,2024-12-23,1098,30
PO-2024-11938,B2B-2670,2024-12-23,1034,54
PO-2024-11938,B2B-2670,2024-12-23,1105,60
PO-2024-11938,B2B-2670,2024-12-23,1330,4
PO-2024-11938,B2B-2670,2024-12-23,1171,2
PO-2024-11938,B2B-2670,2024-12-23,1270,4
PO-2024-11938,B2B-2670,2024-12-23,1338,6
PO-2024-11939,B2B-2236,2024-12-23,1251,2
PO-2024-11939,B2B-2236,2024-12-23,1287,1
PO-2024-11939,B2B-2236,2024-12-23,1064,10
PO-2024-11939,B2B-2236,2024-12-23,1261,1
PO-2024-11939,B2B-2236,2024-12-23,1076,8
PO-2024-11939,B2B-2236,2024-12-23,1212,1
PO-2024-11940,B2B-2347,2024-12-23,1329,3
PO-2024-11940,B2B-2347,2024-12-23,1346,1
PO-2024-11940,B2B-2347,2024-12-23,1335,3
PO-2024-11941,B2B-2658,2024-12-23,1057,14
PO-2024-11941,B2B-2658,2024-12-23,1249,2
PO-2024-11941,B2B-2658,2024-12-23,1125,1
PO-2024-11941,B2B-2658,2024-12-23,1042,8
PO-2024-11941,B2B-2658,2024-12-23,1078,16
PO-2024-11941,B2B-2658,2024-12-23,1270,1
PO-2024-11941,B2B-2658,2024-12-23,1273,3
PO-2024-11942,B2B-2413,2024-12-23,1026,10
PO-2024-11942,B2B-2413,2024-12-23,1060,18
PO-2024-11942,B2B-2413,2024-12-23,1192,1
PO-2024-11942,B2B-2413,2024-12-23,1256,3
PO-2024-11942,B2B-2413,2024-12-23,1067,12
PO-2024-11942,B2B-2413,2024-12-23,1078,12
PO-2024-11942,B2B-2413,2024-12-23,1052,17
PO-2024-11943,B2B-2508,2024-12-23,1256,2
PO-2024-11943,B2B-2508,2024-12-23,1204,1
PO-2024-11944,B2B-2404,2024-12-24,1025,15
PO-2024-11944,B2B-2404,2024-12-24,1253,3
PO-2024-11944,B2B-2404,2024-12-24,1261,3
PO-2024-11944,B2B-2404,2024-12-24,1143,2
PO-2024-11944,B2B-2404,2024-12-24,1048,10
PO-2024-11944,B2B-2404,2024-12-24,1274,1
PO-2024-11944,B2B-2404,2024-12-24,1309,2
PO-2024-11945,B2B-2190,2024-12-24,1329,2
PO-2024-11945,B2B-2190,2024-12-24,1087,10
PO-2024-11946,B2B-2234,2024-12-24,1216,4
PO-2024-11946,B2B-2234,2024-12-24,1121,2
PO-2024-11946,B2B-2234,2024-12-24,1062,24
PO-2024-11946,B2B-2234,2024-12-24,1035,42
PO-2024-11946,B2B-2234,2024-12-24,1265,6
PO-2024-11946,B2B-2234,2024-12-24,1140,2
PO-2024-11946,B2B-2234,2024-12-24,1151,6
PO-2024-11947,B2B-2189,2024-12-24,1264,3
PO-2024-11947,B2B-2189,2024-12-24,1210,1
PO-2024-11947,B2B-2189,2024-12-24,1220,3
PO-2024-11948,B2B-2793,2024-12-25,1264,4
PO-2024-11948,B2B-2793,2024-12-25,1249,4
PO-2024-11948,B2B-2793,2024-12-25,1060,45
PO-2024-11949,B2B-2523,2024-12-25,1093,36
PO-2024-11949,B2B-2523,2024-12-25,1094,54
PO-2024-11950,B2B-2372,2024-12-25,1031,18
PO-2024-11950,B2B-2372,2024-12-25,1033,3
PO-2024-11950,B2B-2372,2024-12-25,1073,18
PO-2024-11950,B2B-2372,2024-12-25,1368,3
PO-2024-11950,B2B-2372,2024-12-25,1370,2
PO-2024-11950,B2B-2372,2024-12-25,1021,11
PO-2024-11951,B2B-2214,2024-12-25,1057,2
PO-2024-11951,B2B-2214,2024-12-25,1209,1
PO-2024-11951,B2B-2214,2024-12-25,1260,1
PO-2024-11951,B2B-2214,2024-12-25,1223,3
PO-2024-11952,B2B-2064,2024-12-25,1105,5
PO-2024-11953,B2B-2461,2024-12-25,1236,6
PO-2024-11953,B2B-2461,2024-12-25,1254,2
PO-2024-11954,B2B-2363,2024-12-25,1266,4
PO-2024-11954,B2B-2363,2024-12-25,1220,2
PO-2024-11954,B2B-2363,2024-12-25,1357,6
PO-2024-11954,B2B-2363,2024-12-25,1350,4
PO-2024-11955,B2B-2268,2024-12-26,1060,45
PO-2024-11955,B2B-2268,2024-12-26,1029,18
PO-2024-11955,B2B-2268,2024-12-26,1257,2
PO-2024-11955,B2B-2268,2024-12-26,1162,6
PO-2024-11955,B2B-2268,2024-12-26,1203,2
PO-2024-11955,B2B-2268,2024-12-26,1300,6
PO-2024-11955,B2B-2268,2024-12-26,1077,57
PO-2024-11955,B2B-2268,2024-12-26,1017,15
PO-2024-11956,B2B-2158,2024-12-26,1217,2
PO-2024-11956,B2B-2158,2024-12-26,1349,2
PO-2024-11956,B2B-2158,2024-12-26,1323,2
PO-2024-11956,B2B-2158,2024-12-26,1357,3
PO-2024-11956,B2B-2158,2024-12-26,1263,3
PO-2024-11956,B2B-2158,2024-12-26,1365,2
PO-2024-11956,B2B-2158,2024-12-26,1046,6
PO-2024-11957,B2B-2692,2024-12-26,1081,19
PO-2024-11957,B2B-2692,2024-12-26,1254,1
PO-2024-11957,B2B-2692,2024-12-26,1039,14
PO-2024-11958,B2B-2487,2024-12-26,1057,10
PO-2024-11958,B2B-2487,2024-12-26,1159,2
PO-2024-11958,B2B-2487,2024-12-26,1035,14
PO-2024-11958,B2B-2487,2024-12-26,1323,1
PO-2024-11958,B2B-2487,2024-12-26,1261,1
PO-2024-11958,B2B-2487,2024-12-26,1079,19
PO-2024-11958,B2B-2487,2024-12-26,1307,3
PO-2024-11958,B2B-2487,2024-12-26,1308,1
PO-2024-11959,B2B-2172,2024-12-27,1106,6
PO-2024-11959,B2B-2172,2024-12-27,1090,10
PO-2024-11960,B2B-2013,2024-12-27,1283,2
PO-2024-11961,B2B-2395,2024-12-27,1242,1
PO-2024-11961,B2B-2395,2024-12-27,1035,8
PO-2024-11961,B2B-2395,2024-12-27,1076,3
PO-2024-11961,B2B-2395,2024-12-27,1259,2
PO-2024-11962,B2B-2799,2024-12-27,1349,6
PO-2024-11962,B2B-2799,2024-12-27,1350,2
PO-2024-11962,B2B-2799,2024-12-27,1095,6
PO-2024-11962,B2B-2799,2024-12-27,1225,6
PO-2024-11962,B2B-2799,2024-12-27,1354,4
PO-2024-11962,B2B-2799,2024-12-27,1133,4
PO-2024-11962,B2B-2799,2024-12-27,1105,42
PO-2024-11962,B2B-2799,2024-12-27,1274,4
PO-2024-11963,B2B-2770,2024-12-27,1001,9
PO-2024-11963,B2B-2770,2024-12-27,1005,24
PO-2024-11963,B2B-2770,2024-12-27,1263,6
PO-2024-11963,B2B-2770,2024-12-27,1049,15
PO-2024-11963,B2B-2770,2024-12-27,1019,15
PO-2024-11964,B2B-2686,2024-12-27,1081,20
PO-2024-11964,B2B-2686,2024-12-27,1090,20
PO-2024-11964,B2B-2686,2024-12-27,1094,8
PO-2024-11964,B2B-2686,2024-12-27,1031,11
PO-2024-11965,B2B-2598,2024-12-28,1009,12
PO-2024-11965,B2B-2598,2024-12-28,1002,6
PO-2024-11965,B2B-2598,2024-12-28,1014,2
PO-2024-11966,B2B-2711,2024-12-28,1185,3
PO-2024-11966,B2B-2711,2024-12-28,1254,2
PO-2024-11966,B2B-2711,2024-12-28,1261,1
PO-2024-11966,B2B-2711,2024-12-28,1326,1
PO-2024-11966,B2B-2711,2024-12-28,1267,2
PO-2024-11967,B2B-2306,2024-12-28,1112,2
PO-2024-11967,B2B-2306,2024-12-28,1274,2
PO-2024-11967,B2B-2306,2024-12-28,1164,2
PO-2024-11967,B2B-2306,2024-12-28,1317,4
PO-2024-11968,B2B-2481,2024-12-28,1356,2
PO-2024-11968,B2B-2481,2024-12-28,1093,3
PO-2024-11968,B2B-2481,2024-12-28,1070,10
PO-2024-11968,B2B-2481,2024-12-28,1022,16
PO-2024-11969,B2B-2663,2024-12-28,1042,4
PO-2024-11969,B2B-2663,2024-12-28,1060,4
PO-2024-11970,B2B-2198,2024-12-29,1107,3
PO-2024-11970,B2B-2198,2024-12-29,1365,2
PO-2024-11970,B2B-2198,2024-12-29,1055,19
PO-2024-11971,B2B-2338,2024-12-29,1187,6
PO-2024-11971,B2B-2338,2024-12-29,1066,42
PO-2024-11971,B2B-2338,2024-12-29,1355,2
PO-2024-11971,B2B-2338,2024-12-29,1003,27
PO-2024-11971,B2B-2338,2024-12-29,1036,57
PO-2024-11971,B2B-2338,2024-12-29,1261,2
PO-2024-11972,B2B-2079,2024-12-29,1281,1
PO-2024-11972,B2B-2079,2024-12-29,1128,1
PO-2024-11972,B2B-2079,2024-12-29,1288,3
PO-2024-11972,B2B-2079,2024-12-29,1033,6
PO-2024-11972,B2B-2079,2024-12-29,1265,3
PO-2024-11972,B2B-2079,2024-12-29,1075,18
PO-2024-11972,B2B-2079,2024-12-29,1015,11
PO-2024-11973,B2B-2738,2024-12-29,1252,2
PO-2024-11973,B2B-2738,2024-12-29,1239,4
PO-2024-11974,B2B-2178,2024-12-30,1096,20
PO-2024-11974,B2B-2178,2024-12-30,1195,2
PO-2024-11974,B2B-2178,2024-12-30,1037,20
PO-2024-11974,B2B-2178,2024-12-30,1200,2
PO-2024-11974,B2B-2178,2024-12-30,1266,2
PO-2024-11975,B2B-2158,2024-12-30,1089,19
PO-2024-11975,B2B-2158,2024-12-30,1347,3
PO-2024-11975,B2B-2158,2024-12-30,1148,2
PO-2024-11975,B2B-2158,2024-12-30,1268,2
PO-2024-11976,B2B-2175,2024-12-30,1070,18
PO-2024-11976,B2B-2175,2024-12-30,1231,4
PO-2024-11976,B2B-2175,2024-12-30,1265,4
PO-2024-11976,B2B-2175,2024-12-30,1042,36
PO-2024-11976,B2B-2175,2024-12-30,1114,4
PO-2024-11976,B2B-2175,2024-12-30,1086,9
PO-2024-11976,B2B-2175,2024-12-30,1023,6
PO-2024-11977,B2B-2615,2024-12-30,1289,6
PO-2024-11977,B2B-2615,2024-12-30,1201,6
PO-2024-11977,B2B-2615,2024-12-30,1334,6
PO-2024-11977,B2B-2615,2024-12-30,1144,6
PO-2024-11977,B2B-2615,2024-12-30,1275,2
PO-2024-11978,B2B-2381,2024-12-30,1044,14
PO-2024-11978,B2B-2381,2024-12-30,1269,2
PO-2024-11978,B2B-2381,2024-12-30,1181,3
PO-2024-11978,B2B-2381,2024-12-30,1366,3
PO-2024-11978,B2B-2381,2024-12-30,1245,3
PO-2024-11978,B2B-2381,2024-12-30,1311,3
PO-2024-11979,B2B-2353,2024-12-31,1272,3
PO-2024-11979,B2B-2353,2024-12-31,1187,1
PO-2024-11979,B2B-2353,2024-12-31,1067,20
PO-2024-11979,B2B-2353,2024-12-31,1068,16
PO-2024-11979,B2B-2353,2024-12-31,1359,1
PO-2024-11979,B2B-2353,2024-12-31,1075,19
PO-2024-11979,B2B-2353,2024-12-31,1240,3
PO-2024-11979,B2B-2353,2024-12-31,1081,19
PO-2024-11980,B2B-2371,2024-12-31,1236,6
PO-2024-11980,B2B-2371,2024-12-31,1268,4
PO-2024-11980,B2B-2371,2024-12-31,1271,6
PO-2024-11981,B2B-2519,2024-12-31,1059,4
PO-2024-11981,B2B-2519,2024-12-31,1347,3
PO-2024-11981,B2B-2519,2024-12-31,1135,3
PO-2024-11981,B2B-2519,2024-12-31,1047,3
PO-2024-11981,B2B-2519,2024-12-31,1268,2
PO-2024-11981,B2B-2519,2024-12-31,1302,1
PO-2024-11981,B2B-2519,2024-12-31,1078,12
