CustomerID,SKU,quantity,recency,frequency,monetary,class_COMPUTER SUPPLIES,class_OFFICE SUPPLIES,class_SCHOOL SUPPLIES,class_SMART TV,interaction_count,avg_quantity,avg_price
B2B-2034,1331,2,67,44,109615.16,11,8,15,10,150,2.7466666666666666,692.39
B2B-2034,1335,2,67,44,109615.16,11,8,15,10,153,2.954248366013072,717.51
B2B-2034,1337,1,67,44,109615.16,11,8,15,10,137,2.664233576642336,736.47
B2B-2034,1340,1,67,44,109615.16,11,8,15,10,155,2.6516129032258067,739.56
B2B-2034,1345,4,67,44,109615.16,11,8,15,10,146,2.691780821917808,781.19
B2B-2034,1359,1,67,44,109615.16,11,8,15,10,160,2.75625,832.16
B2B-2034,1365,3,67,44,109615.16,11,8,15,10,152,2.9539473684210527,835.85
B2B-2034,1369,1,67,44,109615.16,11,8,15,10,142,2.852112676056338,858.8
B2B-2035,1008,45,19,92,385842.42,36,24,0,32,208,20.846153846153847,99.64
B2B-2035,1012,12,19,92,385842.42,36,24,0,32,212,20.90566037735849,82.24
B2B-2035,1015,48,19,92,385842.42,36,24,0,32,200,19.385,91.56
B2B-2035,1018,54,19,92,385842.42,36,24,0,32,209,20.138755980861244,113.07
B2B-2035,1028,45,19,92,385842.42,36,24,0,32,202,19.95049504950495,171.41
B2B-2035,1036,24,19,92,385842.42,36,24,0,32,189,20.433862433862434,211.71
B2B-2035,1038,21,19,92,385842.42,36,24,0,32,181,20.093922651933703,208.89
B2B-2035,1042,18,19,92,385842.42,36,24,0,32,199,19.5678391959799,252.25
B2B-2035,1043,33,19,92,385842.42,36,24,0,32,183,21.7103825136612,240.54
B2B-2035,1050,60,19,92,385842.42,36,24,0,32,167,19.868263473053894,286.53
B2B-2035,1051,18,19,92,385842.42,36,24,0,32,165,20.963636363636365,295.55
B2B-2035,1056,39,19,92,385842.42,36,24,0,32,204,21.112745098039216,301.03
B2B-2035,1058,27,19,92,385842.42,36,24,0,32,186,17.70967741935484,328.14
B2B-2035,1059,33,19,92,385842.42,36,24,0,32,207,17.8743961352657,309.04
B2B-2035,1060,60,19,92,385842.42,36,24,0,32,178,18.314606741573034,324.29
B2B-2035,1062,36,19,92,385842.42,36,24,0,32,215,20.306976744186045,339.63
B2B-2035,1063,15,19,92,385842.42,36,24,0,32,191,18.86387434554974,355.91
B2B-2035,1067,27,19,92,385842.42,36,24,0,32,195,18.682051282051283,374.27
B2B-2035,1071,39,19,92,385842.42,36,24,0,32,209,20.129186602870814,372.83
B2B-2035,1072,30,19,92,385842.42,36,24,0,32,204,21.67156862745098,405.81
B2B-2035,1073,60,19,92,385842.42,36,24,0,32,223,19.869955156950674,387.12
B2B-2035,1078,27,19,92,385842.42,36,24,0,32,190,20.557894736842105,421.81
B2B-2035,1084,39,19,92,385842.42,36,24,0,32,206,19.16504854368932,458.15
B2B-2035,1118,2,19,92,385842.42,36,24,0,32,63,2.492063492063492,611.35
B2B-2035,1127,6,19,92,385842.42,36,24,0,32,71,2.591549295774648,690.65
B2B-2035,1140,4,19,92,385842.42,36,24,0,32,73,2.9863013698630136,739.97
B2B-2035,1167,4,19,92,385842.42,36,24,0,32,81,2.567901234567901,872.05
B2B-2035,1181,6,19,92,385842.42,36,24,0,32,77,2.8181818181818183,928.11
B2B-2035,1184,4,19,92,385842.42,36,24,0,32,69,3.0,946.29
B2B-2035,1193,6,19,92,385842.42,36,24,0,32,69,3.101449275362319,1015.67
B2B-2035,1201,4,19,92,385842.42,36,24,0,32,78,2.730769230769231,42.08
B2B-2035,1212,6,19,92,385842.42,36,24,0,32,77,2.779220779220779,103.01
B2B-2035,1215,4,19,92,385842.42,36,24,0,32,79,2.721518987341772,91.13
B2B-2035,1232,2,19,92,385842.42,36,24,0,32,96,2.5520833333333335,179.01
B2B-2035,1237,2,19,92,385842.42,36,24,0,32,60,2.6,240.22
B2B-2035,1244,6,19,92,385842.42,36,24,0,32,88,3.125,256.52
B2B-2035,1249,2,19,92,385842.42,36,24,0,32,94,2.8617021276595747,284.3
B2B-2035,1251,2,19,92,385842.42,36,24,0,32,81,2.9135802469135803,301.04
B2B-2035,1255,12,19,92,385842.42,36,24,0,32,380,2.857894736842105,288.77
B2B-2035,1259,4,19,92,385842.42,36,24,0,32,352,2.9630681818181817,328.65
B2B-2035,1261,6,19,92,385842.42,36,24,0,32,342,2.7514619883040936,363.36
B2B-2035,1263,6,19,92,385842.42,36,24,0,32,350,2.8,330.97
B2B-2035,1265,6,19,92,385842.42,36,24,0,32,351,2.8347578347578346,362.5
B2B-2035,1267,4,19,92,385842.42,36,24,0,32,343,2.7988338192419824,373.1
B2B-2035,1269,2,19,92,385842.42,36,24,0,32,393,2.8040712468193383,383.01
B2B-2035,1270,4,19,92,385842.42,36,24,0,32,361,2.6592797783933517,403.19
B2B-2035,1275,8,19,92,385842.42,36,24,0,32,351,2.9145299145299144,422.74
B2B-2035,1277,6,19,92,385842.42,36,24,0,32,76,2.8815789473684212,395.17
B2B-2035,1280,4,19,92,385842.42,36,24,0,32,66,2.696969696969697,431.34
B2B-2035,1281,4,19,92,385842.42,36,24,0,32,88,2.9204545454545454,458.6
B2B-2035,1302,4,19,92,385842.42,36,24,0,32,83,2.710843373493976,550.97
B2B-2035,1307,4,19,92,385842.42,36,24,0,32,75,2.76,571.28
B2B-2035,1311,4,19,92,385842.42,36,24,0,32,79,2.7468354430379747,565.55
B2B-2035,1325,6,19,92,385842.42,36,24,0,32,75,3.04,650.76
B2B-2035,1327,10,19,92,385842.42,36,24,0,32,142,2.9014084507042255,674.18
B2B-2035,1334,2,19,92,385842.42,36,24,0,32,157,2.789808917197452,724.57
B2B-2035,1336,2,19,92,385842.42,36,24,0,32,138,2.898550724637681,701.34
B2B-2035,1340,8,19,92,385842.42,36,24,0,32,155,2.6516129032258067,739.56
B2B-2035,1343,6,19,92,385842.42,36,24,0,32,157,2.738853503184713,761.38
B2B-2035,1344,2,19,92,385842.42,36,24,0,32,164,2.676829268292683,733.79
B2B-2035,1345,6,19,92,385842.42,36,24,0,32,146,2.691780821917808,781.19
B2B-2035,1346,8,19,92,385842.42,36,24,0,32,167,2.712574850299401,777.71
B2B-2035,1347,2,19,92,385842.42,36,24,0,32,152,2.8026315789473686,777.85
B2B-2035,1349,6,19,92,385842.42,36,24,0,32,166,2.789156626506024,770.18
B2B-2035,1352,14,19,92,385842.42,36,24,0,32,164,2.8536585365853657,807.33
B2B-2035,1353,4,19,92,385842.42,36,24,0,32,142,2.795774647887324,814.04
B2B-2035,1354,6,19,92,385842.42,36,24,0,32,134,2.8955223880597014,802.16
B2B-2035,1357,8,19,92,385842.42,36,24,0,32,163,2.6319018404907975,818.84
B2B-2035,1360,4,19,92,385842.42,36,24,0,32,154,2.720779220779221,826.51
B2B-2035,1361,4,19,92,385842.42,36,24,0,32,134,2.7388059701492535,858.34
B2B-2035,1362,10,19,92,385842.42,36,24,0,32,148,2.8175675675675675,823.08
B2B-2035,1363,4,19,92,385842.42,36,24,0,32,148,2.891891891891892,870.25
B2B-2035,1366,2,19,92,385842.42,36,24,0,32,150,2.9133333333333336,863.17
B2B-2035,1370,10,19,92,385842.42,36,24,0,32,135,2.6148148148148147,892.13
B2B-2036,1001,11,104,96,157663.51,61,35,0,0,197,19.82233502538071,37.32
B2B-2036,1006,13,104,96,157663.51,61,35,0,0,179,19.00558659217877,69.16
B2B-2036,1007,2,104,96,157663.51,61,35,0,0,205,18.478048780487804,59.1
B2B-2036,1009,10,104,96,157663.51,61,35,0,0,195,19.133333333333333,77.44
B2B-2036,1010,15,104,96,157663.51,61,35,0,0,209,19.641148325358852,108.11
B2B-2036,1014,6,104,96,157663.51,61,35,0,0,195,21.23076923076923,111.09
B2B-2036,1017,3,104,96,157663.51,61,35,0,0,199,20.256281407035175,132.69
B2B-2036,1025,26,104,96,157663.51,61,35,0,0,204,18.348039215686274,149.71
B2B-2036,1030,14,104,96,157663.51,61,35,0,0,198,18.272727272727273,163.04
B2B-2036,1034,24,104,96,157663.51,61,35,0,0,187,20.40106951871658,224.58
B2B-2036,1037,16,104,96,157663.51,61,35,0,0,183,20.73224043715847,233.21
B2B-2036,1038,14,104,96,157663.51,61,35,0,0,181,20.093922651933703,208.89
B2B-2036,1039,16,104,96,157663.51,61,35,0,0,192,20.322916666666668,222.7
B2B-2036,1044,4,104,96,157663.51,61,35,0,0,188,19.829787234042552,257.13
B2B-2036,1046,28,104,96,157663.51,61,35,0,0,196,21.183673469387756,274.27
B2B-2036,1050,8,104,96,157663.51,61,35,0,0,167,19.868263473053894,286.53
B2B-2036,1054,2,104,96,157663.51,61,35,0,0,182,18.653846153846153,321.66
B2B-2036,1059,18,104,96,157663.51,61,35,0,0,207,17.8743961352657,309.04
B2B-2036,1062,4,104,96,157663.51,61,35,0,0,215,20.306976744186045,339.63
B2B-2036,1064,18,104,96,157663.51,61,35,0,0,166,19.132530120481928,342.1
B2B-2036,1069,6,104,96,157663.51,61,35,0,0,196,19.163265306122447,391.93
B2B-2036,1075,17,104,96,157663.51,61,35,0,0,195,20.384615384615383,401.39
B2B-2036,1077,9,104,96,157663.51,61,35,0,0,206,19.00485436893204,441.2
B2B-2036,1078,17,104,96,157663.51,61,35,0,0,190,20.557894736842105,421.81
B2B-2036,1079,23,104,96,157663.51,61,35,0,0,195,19.405128205128204,448.78
B2B-2036,1080,3,104,96,157663.51,61,35,0,0,201,20.333333333333332,417.93
B2B-2036,1085,13,104,96,157663.51,61,35,0,0,198,19.595959595959595,435.17
B2B-2036,1086,14,104,96,157663.51,61,35,0,0,209,19.70334928229665,478.89
B2B-2036,1111,1,104,96,157663.51,61,35,0,0,76,2.710526315789474,594.89
B2B-2036,1115,3,104,96,157663.51,61,35,0,0,69,2.5217391304347827,590.65
B2B-2036,1119,3,104,96,157663.51,61,35,0,0,91,2.89010989010989,612.88
B2B-2036,1126,2,104,96,157663.51,61,35,0,0,75,2.8,665.08
B2B-2036,1127,2,104,96,157663.51,61,35,0,0,71,2.591549295774648,690.65
B2B-2036,1139,3,104,96,157663.51,61,35,0,0,83,2.9397590361445785,710.34
B2B-2036,1142,3,104,96,157663.51,61,35,0,0,70,2.7142857142857144,736.81
B2B-2036,1147,1,104,96,157663.51,61,35,0,0,68,2.8529411764705883,764.01
B2B-2036,1154,2,104,96,157663.51,61,35,0,0,90,2.7,798.77
B2B-2036,1165,2,104,96,157663.51,61,35,0,0,64,2.796875,883.67
B2B-2036,1168,7,104,96,157663.51,61,35,0,0,81,2.6419753086419755,871.41
B2B-2036,1178,3,104,96,157663.51,61,35,0,0,73,2.547945205479452,903.32
B2B-2036,1179,3,104,96,157663.51,61,35,0,0,83,2.855421686746988,952.28
B2B-2036,1180,2,104,96,157663.51,61,35,0,0,79,2.6582278481012658,928.2
B2B-2036,1189,2,104,96,157663.51,61,35,0,0,76,2.8815789473684212,956.36
B2B-2036,1192,2,104,96,157663.51,61,35,0,0,79,2.8987341772151898,999.29
B2B-2036,1193,1,104,96,157663.51,61,35,0,0,69,3.101449275362319,1015.67
B2B-2036,1208,1,104,96,157663.51,61,35,0,0,74,2.7162162162162162,78.3
B2B-2036,1210,3,104,96,157663.51,61,35,0,0,73,2.780821917808219,98.97
B2B-2036,1212,2,104,96,157663.51,61,35,0,0,77,2.779220779220779,103.01
B2B-2036,1215,4,104,96,157663.51,61,35,0,0,79,2.721518987341772,91.13
B2B-2036,1226,7,104,96,157663.51,61,35,0,0,76,2.8157894736842106,154.75
B2B-2036,1227,1,104,96,157663.51,61,35,0,0,81,2.888888888888889,163.11
B2B-2036,1228,3,104,96,157663.51,61,35,0,0,82,2.8658536585365852,193.98
B2B-2036,1231,2,104,96,157663.51,61,35,0,0,59,2.6440677966101696,197.92
B2B-2036,1252,1,104,96,157663.51,61,35,0,0,357,2.708683473389356,309.08
B2B-2036,1253,2,104,96,157663.51,61,35,0,0,348,2.836206896551724,310.59
B2B-2036,1254,2,104,96,157663.51,61,35,0,0,394,2.730964467005076,290.31
B2B-2036,1255,3,104,96,157663.51,61,35,0,0,380,2.857894736842105,288.77
B2B-2036,1256,2,104,96,157663.51,61,35,0,0,370,2.8594594594594596,309.97
B2B-2036,1257,2,104,96,157663.51,61,35,0,0,370,2.9135135135135135,318.59
B2B-2036,1258,2,104,96,157663.51,61,35,0,0,346,2.867052023121387,306.8
B2B-2036,1260,3,104,96,157663.51,61,35,0,0,352,2.8380681818181817,331.24
B2B-2036,1261,1,104,96,157663.51,61,35,0,0,342,2.7514619883040936,363.36
B2B-2036,1262,2,104,96,157663.51,61,35,0,0,354,2.76271186440678,321.22
B2B-2036,1263,1,104,96,157663.51,61,35,0,0,350,2.8,330.97
B2B-2036,1265,2,104,96,157663.51,61,35,0,0,351,2.8347578347578346,362.5
B2B-2036,1266,3,104,96,157663.51,61,35,0,0,351,2.7264957264957266,387.97
B2B-2036,1267,3,104,96,157663.51,61,35,0,0,343,2.7988338192419824,373.1
B2B-2036,1270,3,104,96,157663.51,61,35,0,0,361,2.6592797783933517,403.19
B2B-2036,1272,4,104,96,157663.51,61,35,0,0,341,2.7888563049853374,418.41
B2B-2036,1282,2,104,96,157663.51,61,35,0,0,84,2.869047619047619,426.28
B2B-2036,1293,3,104,96,157663.51,61,35,0,0,95,2.6842105263157894,514.85
B2B-2036,1300,2,104,96,157663.51,61,35,0,0,74,2.6486486486486487,531.37
B2B-2036,1303,2,104,96,157663.51,61,35,0,0,71,2.7464788732394365,560.42
B2B-2036,1310,2,104,96,157663.51,61,35,0,0,87,2.67816091954023,568.26
B2B-2036,1312,3,104,96,157663.51,61,35,0,0,93,2.7311827956989245,608.04
B2B-2036,1314,3,104,96,157663.51,61,35,0,0,70,3.1,603.27
B2B-2036,1317,1,104,96,157663.51,61,35,0,0,62,2.967741935483871,603.37
B2B-2036,1318,1,104,96,157663.51,61,35,0,0,69,2.927536231884058,645.08
B2B-2036,1324,3,104,96,157663.51,61,35,0,0,96,2.6979166666666665,645.87
B2B-2037,1008,9,267,41,98175.63,9,8,8,16,208,20.846153846153847,99.64
B2B-2037,1012,30,267,41,98175.63,9,8,8,16,212,20.90566037735849,82.24
B2B-2037,1020,6,267,41,98175.63,9,8,8,16,210,20.1,132.07
B2B-2037,1034,14,267,41,98175.63,9,8,8,16,187,20.40106951871658,224.58
B2B-2037,1060,13,267,41,98175.63,9,8,8,16,178,18.314606741573034,324.29
B2B-2037,1065,17,267,41,98175.63,9,8,8,16,192,19.729166666666668,368.33
B2B-2037,1082,2,267,41,98175.63,9,8,8,16,190,20.142105263157895,464.95
B2B-2037,1092,19,267,41,98175.63,9,8,8,16,147,20.829931972789115,517.88
B2B-2037,1093,13,267,41,98175.63,9,8,8,16,160,20.6375,495.13
B2B-2037,1097,4,267,41,98175.63,9,8,8,16,148,17.64864864864865,521.65
B2B-2037,1100,29,267,41,98175.63,9,8,8,16,144,20.0625,510.32
B2B-2037,1102,8,267,41,98175.63,9,8,8,16,127,18.669291338582678,556.4
B2B-2037,1107,11,267,41,98175.63,9,8,8,16,122,19.28688524590164,573.89
B2B-2037,1124,3,267,41,98175.63,9,8,8,16,88,2.522727272727273,650.89
B2B-2037,1135,3,267,41,98175.63,9,8,8,16,75,3.0,701.16
B2B-2037,1178,1,267,41,98175.63,9,8,8,16,73,2.547945205479452,903.32
B2B-2037,1194,2,267,41,98175.63,9,8,8,16,78,2.6153846153846154,981.38
B2B-2037,1262,2,267,41,98175.63,9,8,8,16,354,2.76271186440678,321.22
B2B-2037,1263,4,267,41,98175.63,9,8,8,16,350,2.8,330.97
B2B-2037,1273,2,267,41,98175.63,9,8,8,16,357,2.7927170868347337,415.04
B2B-2037,1301,3,267,41,98175.63,9,8,8,16,73,2.7945205479452055,562.56
B2B-2037,1330,3,267,41,98175.63,9,8,8,16,159,2.8050314465408803,671.01
B2B-2037,1337,2,267,41,98175.63,9,8,8,16,137,2.664233576642336,736.47
B2B-2037,1338,2,267,41,98175.63,9,8,8,16,168,2.8154761904761907,742.78
B2B-2037,1339,1,267,41,98175.63,9,8,8,16,167,2.970059880239521,735.19
B2B-2037,1341,1,267,41,98175.63,9,8,8,16,123,2.8536585365853657,715.65
B2B-2037,1344,6,267,41,98175.63,9,8,8,16,164,2.676829268292683,733.79
B2B-2037,1345,2,267,41,98175.63,9,8,8,16,146,2.691780821917808,781.19
B2B-2037,1346,3,267,41,98175.63,9,8,8,16,167,2.712574850299401,777.71
B2B-2037,1352,1,267,41,98175.63,9,8,8,16,164,2.8536585365853657,807.33
B2B-2037,1355,1,267,41,98175.63,9,8,8,16,130,2.8384615384615386,795.12
B2B-2037,1361,3,267,41,98175.63,9,8,8,16,134,2.7388059701492535,858.34
B2B-2037,1366,3,267,41,98175.63,9,8,8,16,150,2.9133333333333336,863.17
B2B-2037,1367,2,267,41,98175.63,9,8,8,16,157,2.700636942675159,894.43
B2B-2037,1369,1,267,41,98175.63,9,8,8,16,142,2.852112676056338,858.8
B2B-2038,1013,21,58,40,211639.5,23,17,0,0,188,19.5531914893617,82.77
B2B-2038,1021,9,58,40,211639.5,23,17,0,0,190,20.96842105263158,130.95
B2B-2038,1023,30,58,40,211639.5,23,17,0,0,222,19.26126126126126,126.46
B2B-2038,1024,120,58,40,211639.5,23,17,0,0,180,19.505555555555556,157.26
B2B-2038,1027,15,58,40,211639.5,23,17,0,0,197,20.934010152284262,175.98
B2B-2038,1030,42,58,40,211639.5,23,17,0,0,198,18.272727272727273,163.04
B2B-2038,1051,51,58,40,211639.5,23,17,0,0,165,20.963636363636365,295.55
B2B-2038,1053,81,58,40,211639.5,23,17,0,0,200,19.15,279.64
B2B-2038,1059,24,58,40,211639.5,23,17,0,0,207,17.8743961352657,309.04
B2B-2038,1065,21,58,40,211639.5,23,17,0,0,192,19.729166666666668,368.33
B2B-2038,1074,30,58,40,211639.5,23,17,0,0,181,18.834254143646408,419.66
B2B-2038,1075,39,58,40,211639.5,23,17,0,0,195,20.384615384615383,401.39
B2B-2038,1081,54,58,40,211639.5,23,17,0,0,203,20.48768472906404,457.79
B2B-2038,1083,36,58,40,211639.5,23,17,0,0,188,21.345744680851062,428.57
B2B-2038,1086,21,58,40,211639.5,23,17,0,0,209,19.70334928229665,478.89
B2B-2038,1109,4,58,40,211639.5,23,17,0,0,72,2.7916666666666665,559.91
B2B-2038,1119,6,58,40,211639.5,23,17,0,0,91,2.89010989010989,612.88
B2B-2038,1169,2,58,40,211639.5,23,17,0,0,69,2.550724637681159,864.22
B2B-2038,1183,2,58,40,211639.5,23,17,0,0,77,3.038961038961039,933.1
B2B-2038,1193,4,58,40,211639.5,23,17,0,0,69,3.101449275362319,1015.67
B2B-2038,1196,2,58,40,211639.5,23,17,0,0,62,2.629032258064516,1036.73
B2B-2038,1203,4,58,40,211639.5,23,17,0,0,78,2.717948717948718,61.13
B2B-2038,1227,6,58,40,211639.5,23,17,0,0,81,2.888888888888889,163.11
B2B-2038,1261,12,58,40,211639.5,23,17,0,0,342,2.7514619883040936,363.36
B2B-2038,1263,6,58,40,211639.5,23,17,0,0,350,2.8,330.97
B2B-2038,1264,4,58,40,211639.5,23,17,0,0,355,2.7943661971830984,338.44
B2B-2038,1265,4,58,40,211639.5,23,17,0,0,351,2.8347578347578346,362.5
B2B-2038,1268,8,58,40,211639.5,23,17,0,0,329,2.7872340425531914,396.11
B2B-2038,1270,4,58,40,211639.5,23,17,0,0,361,2.6592797783933517,403.19
B2B-2038,1277,2,58,40,211639.5,23,17,0,0,76,2.8815789473684212,395.17
B2B-2038,1280,4,58,40,211639.5,23,17,0,0,66,2.696969696969697,431.34
B2B-2038,1284,4,58,40,211639.5,23,17,0,0,74,2.8783783783783785,475.43
B2B-2038,1301,4,58,40,211639.5,23,17,0,0,73,2.7945205479452055,562.56
B2B-2038,1304,6,58,40,211639.5,23,17,0,0,70,2.7,535.49
B2B-2038,1308,2,58,40,211639.5,23,17,0,0,73,2.835616438356164,576.08
B2B-2038,1310,6,58,40,211639.5,23,17,0,0,87,2.67816091954023,568.26
B2B-2039,1001,16,85,84,135231.3,37,23,0,24,197,19.82233502538071,37.32
B2B-2039,1005,16,85,84,135231.3,37,23,0,24,172,18.773255813953487,68.41
B2B-2039,1007,23,85,84,135231.3,37,23,0,24,205,18.478048780487804,59.1
B2B-2039,1024,9,85,84,135231.3,37,23,0,24,180,19.505555555555556,157.26
B2B-2039,1027,17,85,84,135231.3,37,23,0,24,197,20.934010152284262,175.98
B2B-2039,1031,13,85,84,135231.3,37,23,0,24,175,18.622857142857143,166.35
B2B-2039,1032,7,85,84,135231.3,37,23,0,24,202,18.96039603960396,194.74
B2B-2039,1038,3,85,84,135231.3,37,23,0,24,181,20.093922651933703,208.89
B2B-2039,1047,7,85,84,135231.3,37,23,0,24,198,20.61111111111111,290.92
B2B-2039,1048,15,85,84,135231.3,37,23,0,24,189,19.058201058201057,277.06
B2B-2039,1050,41,85,84,135231.3,37,23,0,24,167,19.868263473053894,286.53
B2B-2039,1052,5,85,84,135231.3,37,23,0,24,196,19.841836734693878,305.54
B2B-2039,1053,13,85,84,135231.3,37,23,0,24,200,19.15,279.64
B2B-2039,1058,9,85,84,135231.3,37,23,0,24,186,17.70967741935484,328.14
B2B-2039,1066,11,85,84,135231.3,37,23,0,24,191,20.81151832460733,341.22
B2B-2039,1068,7,85,84,135231.3,37,23,0,24,180,20.094444444444445,368.83
B2B-2039,1078,14,85,84,135231.3,37,23,0,24,190,20.557894736842105,421.81
B2B-2039,1080,8,85,84,135231.3,37,23,0,24,201,20.333333333333332,417.93
B2B-2039,1084,11,85,84,135231.3,37,23,0,24,206,19.16504854368932,458.15
B2B-2039,1108,1,85,84,135231.3,37,23,0,24,77,2.74025974025974,599.07
B2B-2039,1110,1,85,84,135231.3,37,23,0,24,86,2.9186046511627906,586.83
B2B-2039,1130,2,85,84,135231.3,37,23,0,24,76,2.8289473684210527,698.56
B2B-2039,1137,3,85,84,135231.3,37,23,0,24,77,2.5194805194805197,715.72
B2B-2039,1148,3,85,84,135231.3,37,23,0,24,82,2.4634146341463414,764.64
B2B-2039,1160,1,85,84,135231.3,37,23,0,24,66,2.9545454545454546,830.22
B2B-2039,1161,1,85,84,135231.3,37,23,0,24,83,2.7951807228915664,829.46
B2B-2039,1162,1,85,84,135231.3,37,23,0,24,69,2.8550724637681157,848.17
B2B-2039,1167,2,85,84,135231.3,37,23,0,24,81,2.567901234567901,872.05
B2B-2039,1168,1,85,84,135231.3,37,23,0,24,81,2.6419753086419755,871.41
B2B-2039,1181,1,85,84,135231.3,37,23,0,24,77,2.8181818181818183,928.11
B2B-2039,1189,2,85,84,135231.3,37,23,0,24,76,2.8815789473684212,956.36
B2B-2039,1199,3,85,84,135231.3,37,23,0,24,98,2.7448979591836733,1041.92
B2B-2039,1208,3,85,84,135231.3,37,23,0,24,74,2.7162162162162162,78.3
B2B-2039,1217,3,85,84,135231.3,37,23,0,24,63,2.6507936507936507,102.48
B2B-2039,1234,3,85,84,135231.3,37,23,0,24,77,2.961038961038961,209.93
B2B-2039,1250,1,85,84,135231.3,37,23,0,24,66,2.590909090909091,288.49
B2B-2039,1254,3,85,84,135231.3,37,23,0,24,394,2.730964467005076,290.31
B2B-2039,1256,2,85,84,135231.3,37,23,0,24,370,2.8594594594594596,309.97
B2B-2039,1257,1,85,84,135231.3,37,23,0,24,370,2.9135135135135135,318.59
B2B-2039,1262,1,85,84,135231.3,37,23,0,24,354,2.76271186440678,321.22
B2B-2039,1263,2,85,84,135231.3,37,23,0,24,350,2.8,330.97
B2B-2039,1264,3,85,84,135231.3,37,23,0,24,355,2.7943661971830984,338.44
B2B-2039,1266,3,85,84,135231.3,37,23,0,24,351,2.7264957264957266,387.97
B2B-2039,1267,2,85,84,135231.3,37,23,0,24,343,2.7988338192419824,373.1
B2B-2039,1268,7,85,84,135231.3,37,23,0,24,329,2.7872340425531914,396.11
B2B-2039,1269,2,85,84,135231.3,37,23,0,24,393,2.8040712468193383,383.01
B2B-2039,1271,1,85,84,135231.3,37,23,0,24,303,2.782178217821782,380.62
B2B-2039,1273,1,85,84,135231.3,37,23,0,24,357,2.7927170868347337,415.04
B2B-2039,1297,1,85,84,135231.3,37,23,0,24,88,3.0795454545454546,543.37
B2B-2039,1306,3,85,84,135231.3,37,23,0,24,84,2.7738095238095237,575.99
B2B-2039,1311,3,85,84,135231.3,37,23,0,24,79,2.7468354430379747,565.55
B2B-2039,1313,3,85,84,135231.3,37,23,0,24,87,3.0689655172413794,590.39
B2B-2039,1320,3,85,84,135231.3,37,23,0,24,61,2.557377049180328,639.34
B2B-2039,1328,2,85,84,135231.3,37,23,0,24,121,2.9421487603305785,684.92
B2B-2039,1332,1,85,84,135231.3,37,23,0,24,131,2.8473282442748094,706.95
B2B-2039,1333,3,85,84,135231.3,37,23,0,24,145,2.593103448275862,689.08
B2B-2039,1334,4,85,84,135231.3,37,23,0,24,157,2.789808917197452,724.57
B2B-2039,1335,3,85,84,135231.3,37,23,0,24,153,2.954248366013072,717.51
B2B-2039,1336,2,85,84,135231.3,37,23,0,24,138,2.898550724637681,701.34
B2B-2039,1337,5,85,84,135231.3,37,23,0,24,137,2.664233576642336,736.47
B2B-2039,1339,3,85,84,135231.3,37,23,0,24,167,2.970059880239521,735.19
B2B-2039,1340,3,85,84,135231.3,37,23,0,24,155,2.6516129032258067,739.56
B2B-2039,1344,3,85,84,135231.3,37,23,0,24,164,2.676829268292683,733.79
B2B-2039,1345,3,85,84,135231.3,37,23,0,24,146,2.691780821917808,781.19
B2B-2039,1350,1,85,84,135231.3,37,23,0,24,143,2.762237762237762,806.73
B2B-2039,1351,2,85,84,135231.3,37,23,0,24,155,2.8774193548387097,769.64
B2B-2039,1353,1,85,84,135231.3,37,23,0,24,142,2.795774647887324,814.04
B2B-2039,1354,3,85,84,135231.3,37,23,0,24,134,2.8955223880597014,802.16
B2B-2039,1356,2,85,84,135231.3,37,23,0,24,138,2.710144927536232,815.99
B2B-2039,1358,2,85,84,135231.3,37,23,0,24,149,2.859060402684564,819.93
B2B-2039,1359,1,85,84,135231.3,37,23,0,24,160,2.75625,832.16
B2B-2039,1360,2,85,84,135231.3,37,23,0,24,154,2.720779220779221,826.51
B2B-2039,1365,3,85,84,135231.3,37,23,0,24,152,2.9539473684210527,835.85
B2B-2039,1369,3,85,84,135231.3,37,23,0,24,142,2.852112676056338,858.8
B2B-2040,1001,10,276,68,129289.68000000001,39,29,0,0,197,19.82233502538071,37.32
B2B-2040,1003,15,276,68,129289.68000000001,39,29,0,0,217,19.055299539170505,34.99
B2B-2040,1004,27,276,68,129289.68000000001,39,29,0,0,201,18.412935323383085,61.56
B2B-2040,1005,11,276,68,129289.68000000001,39,29,0,0,172,18.773255813953487,68.41
B2B-2040,1009,2,276,68,129289.68000000001,39,29,0,0,195,19.133333333333333,77.44
B2B-2040,1017,14,276,68,129289.68000000001,39,29,0,0,199,20.256281407035175,132.69
B2B-2040,1019,3,276,68,129289.68000000001,39,29,0,0,200,20.4,145.41
B2B-2040,1024,13,276,68,129289.68000000001,39,29,0,0,180,19.505555555555556,157.26
B2B-2040,1025,14,276,68,129289.68000000001,39,29,0,0,204,18.348039215686274,149.71
B2B-2040,1034,7,276,68,129289.68000000001,39,29,0,0,187,20.40106951871658,224.58
B2B-2040,1038,6,276,68,129289.68000000001,39,29,0,0,181,20.093922651933703,208.89
B2B-2040,1040,16,276,68,129289.68000000001,39,29,0,0,207,19.091787439613526,212.87
B2B-2040,1041,15,276,68,129289.68000000001,39,29,0,0,214,18.69626168224299,234.25
B2B-2040,1042,5,276,68,129289.68000000001,39,29,0,0,199,19.5678391959799,252.25
B2B-2040,1043,21,276,68,129289.68000000001,39,29,0,0,183,21.7103825136612,240.54
